Message ID,Verdict,,,,,,,,,,,,,,,
<0bdcce0d-ef94-4fab-bc46-9d0e029993d8@iad4s13mta754.xt.local>,spam,,,,,,,,,,,,,,,
<2fb0ac6b-903f-457c-a492-95ed595d9716@iad4s13mta1272.xt.local>,spam,,,,,,,,,,,,,,,
<97a42e09-bac4-47ad-98a3-50ae5b8da639@iad4s13mta754.xt.local>,spam,,,,,,,,,,,,,,,
<fe1388ba-00d1-41f3-b7fc-9030071178b9@iad4s13mta1268.xt.local>,spam,,,,,,,,,,,,,,,
<36bc1ea8-df12-464a-a545-91d459aa58a1@mtasv.net>,spam,,,,,,,,,,,,,,,
<065f5d11d8a1fefdc4baf0724d05cac7acb62c04@esgspirit.com>,spam,,,,,,,,,,,,,,,
<72513515925502925@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<90440833391242187588@WIN-8H6JMQBVGP2>,spam,,,,,,,,,,,,,,,
<71664325ef67c09b42461aaf52d7df51@mails.xlogodesigners.co.uk>,spam,,,,,,,,,,,,,,,
<2cc283ab10b143a61ac8219174357f74@crm.decoraydecora.com>,spam,,,,,,,,,,,,,,,
<btdFrFDCX0HZ4qWAUvSdYkdqCwUEP2sn274avAZnbFg@eusacon.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<80244098460961943131265@WIN-GA7BJQI009R>,spam,,,,,,,,,,,,,,,
<mid-eae2690ea4a776d4fac00cc4857ed009-1647@more.cashprizesandmore.com>,spam,,,,,,,,,,,,,,,
<4f0f01db7400$f568a6e0$e039f4a0$@traininghubm.com>,spam,,,,,,,,,,,,,,,
<MTczODM1ODgzMS42NzlkNDAyZmJiYzNlLk1UZzFMakl5TXk0NU5DNDRPQT09LkNMQl8wMDY3LkFtYW5kYWNhcnJ5QG1vaGFtZWRhYWxpLmNvbXxtYXJpYS5tdWxlcm9AYXJ1cC5jb20=@acsdc.mohamedaali.com>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAPC1TiMqEZFAu7o+Nfgs+XLCgAAAEAAAAG4bT8KpoXZNhv5DHPcPUyABAAAAAA==@csimeptakeoffs.net>,spam,,,,,,,,,,,,,,,
<0.0.3A.FE4.1DB742692F39864.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<uB-HJlRHTsCo0c0tmrW5KA@geopod-ismtpd-24>,phishing,,,,,,,,,,,,,,,
<452003647215923@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<7d23184d2330328101ed05559.c8e66110c6.20250131212405.73f396d2ff.84360647@mail41.atl51.rsgsv.net>,spam,,,,,,,,,,,,,,,
<MA0P287MB0235783B0807CEFF0FD31DC09BE82@MA0P287MB0235.INDP287.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<E1tdyTJ-000402-LU@ardriven.live>,scam,,,,,,,,,,,,,,,
<72461642552812770@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<140363922263362752827228@DESKTOP-64A3M8R>,spam,,,,,,,,,,,,,,,
<z3I7BrmlHDTe26HPkhz3omSy6lS3GoItS2A5hTSE8A@keynotionevent.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<TxMlgBNCUFN4ssxFXDOuE3cwU6jFmBin1BwOfODU4@keynotionevent.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<SXqqhwDF9gtghYOLVKNJBpMzcIcQHDVeIoPTTCWjMzE@keynotionevent.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<vmgeft17383491624666304@w.wolfsonwallstreet.com>,bec,,,,,,,,,,,,,,,
<qgwrib17383491624684014@w.wolfsonwallstreet.com>,bec,,,,,,,,,,,,,,,
<6711317096139509@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<4202526612471413@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<4671972225104790@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<4829165528104583@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<4e86bc4a-f311-42b1-af6b-cbcd5653eb64_6484ed1f-8db0-42dc-8e43-61d36208fd28@tec35.com>,spam,,,,,,,,,,,,,,,
<mid-d58907a9b3a233bff3edcb7915fc45c8-1420@fit.mulfit-store.com>,spam,,,,,,,,,,,,,,,
<9507782834531831@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<6f17e15a-e431-4bbe-a79f-4ded02d242bb@ajomme.com>,bec,,,,,,,,,,,,,,,
<8b71fafc-9c2b-42ae-b8d8-54422239fb97@DU6PEPF00009525.eurprd02.prod.outlook.com>,scam,,,,,,,,,,,,,,,
<156588fe-4095-493a-a20f-f9e2fbb6977b_07c59732-22a8-47a4-8c91-7ec91032806d@tec35.com>,spam,,,,,,,,,,,,,,,
<0c4501db7423$f04bf9f0$d0e3edd0$@gmail.com>,scam,,,,,,,,,,,,,,,
<BY5PR19MB3539A1CC1F8975C7B0EDB24EDDE82@BY5PR19MB3539.namprd19.prod.outlook.com>,scam,,,,,,,,,,,,,,,
<20250131210316.252D874A49D04@geomon8.gammonconstruction.com>,spam,,,,,,,,,,,,,,,
<20250131210316.252D874A49D04@geomon8.gammonconstruction.com>,spam,,,,,,,,,,,,,,,
<20250131210316.252D874A49D04@geomon8.gammonconstruction.com>,spam,,,,,,,,,,,,,,,
<37cf726dd80625423e1c6ed952a805086b1aae1b@gulf-leads.com>,spam,,,,,,,,,,,,,,,
<ce42368c-4652-4117-9ae6-fb4eef52f56e@iad4s13mta1231.xt.local>,bec,,,,,,,,,,,,,,,
<535cb821-e3b2-4c98-bdb8-c1991a41b962@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<85f4bdaa-76e8-4363-aa3c-5228996d0b04@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<ee77ada6-ae88-409c-b325-2a0d57bbee99@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<2c6335a9-f277-43c5-a871-95f71027d9b6@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<f978b213-320f-4ceb-a723-f8d9898818fe@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<f3f3edf2-9c03-43b5-9f22-ef6867cde03f@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<f22c55af-35ae-4493-98e5-95040d84d2d0@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<b59d5a3f-9e60-4212-9359-03de57115f44@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<f7b5e176-7201-4879-885e-9072ce286b68@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<6fb6afed-a5a1-40fb-9bd7-cd2234a334d5@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<9aaa182b-6ed3-4d6c-b1f5-cad07a326ad2@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<e25f3650-904e-44b9-8d2b-5a89a2b5e116@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<9fb0e64b-90cd-49e3-953c-68e77769f003@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<c9c093b9-e7a2-47bc-9ecf-f3819294802d@atl1s11mta406.xt.local>,spam,,,,,,,,,,,,,,,
<faacd75f-5c3d-44dd-9669-447e4a72bdf4@atl1s11mta408.xt.local>,spam,,,,,,,,,,,,,,,
<0854820c-4798-4ff9-ada5-32f32eae5df0@iad4s13mta750.xt.local>,spam,,,,,,,,,,,,,,,
<7f0fd0d4-3995-481c-ba3f-d178daf302e5@atl1s11mta408.xt.local>,spam,,,,,,,,,,,,,,,
<c64d169e-23e0-48d1-b230-91bf9f2d7d07@atl1s11mta408.xt.local>,spam,,,,,,,,,,,,,,,
<09747650-6c51-43f3-936e-d09467a7e30c@iad4s13mta750.xt.local>,spam,,,,,,,,,,,,,,,
<62c8f998-a7d1-41eb-9ea6-7b758114cc13@atl1s11mta407.xt.local>,spam,,,,,,,,,,,,,,,
<59bd644d-f980-481d-9218-0e9db0dad6f3@iad4s13mta1268.xt.local>,spam,,,,,,,,,,,,,,,
<00dff9db-10ff-4a78-84f9-bb0a4b966df5@iad4s13mta754.xt.local>,spam,,,,,,,,,,,,,,,
<ea628dc9-bbb4-40f2-9b00-2c8b092d7828@iad4s13mta1270.xt.local>,spam,,,,,,,,,,,,,,,
<2e721121-07ef-4a02-92f0-40d76d769660@iad4s13mta1272.xt.local>,spam,,,,,,,,,,,,,,,
<d3dcd3a4-20a2-47e6-9afc-175f3cbe4063@iad4s13mta1272.xt.local>,spam,,,,,,,,,,,,,,,
<01000194be29e5e6-1df12fe1-12d9-4538-b857-acf2624de67c-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,,
<AS8PR10MB4341852C18310D106B3D42B784E82@AS8PR10MB4341.EURPRD10.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<VUXVYCVTYZ$UAWBWYAUBWZXA@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<63017617503018250@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<173834397921.374.8128185874364165556@investdeal24.pl>,phishing,,,,,,,,,,,,,,,
<20250131124726.EDBB403ADC24738B@rescator.com>,spam,,,,,,,,,,,,,,,
<e3bdb352-7aeb-4985-a104-699b25d993d8@atworkinc.com>,spam,,,,,,,,,,,,,,,
<a82463b9-6ecb-490c-b133-8c13b2821e20@commacopywriter.com>,spam,,,,,,,,,,,,,,,
<bH91u000000000000000000000000000000000000000000000SQZ0V700uifyIXzYS3qPRwiNrPowYg@sfdc.net>,malicious,,,,,,,,,,,,,,,
<0b0c01db7422$4ea57d20$ebf07760$@gmail.com>,scam,,,,,,,,,,,,,,,
<679d3841.5d0a0220.262339.b328@mx.google.com>,spam,,,,,,,,,,,,,,,
<2076700563.1738213987498.k.bmgmhfymtrljvrmljklbnynajwsymjvyljknkjk@z1.5gmobilemailing.com.64975526>,spam,,,,,,,,,,,,,,,
<CAHs85dgSH_DjyYPDn2+8+rM9S6DpN3J5YUuZiYjL1G3CrjBgLg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<CAHs85dgSH_DjyYPDn2+8+rM9S6DpN3J5YUuZiYjL1G3CrjBgLg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<806461281.1738180585863.a.bqqxxvocjhbzlhcbzaoponsnzmioczlobzadaza@z1.5gmobilemailing.com.64579049>,spam,,,,,,,,,,,,,,,
<1099299621.1738186863233.ildfffdwkrpj.htpkjhipkkckqhuqwkhtwjhilihi@z1.5gmobilemailing.com.64649620>,spam,,,,,,,,,,,,,,,
<691826464.1738176389063.aqxybyvocjhbzlhcbzlc.hgumzmioczlobzadaza@z1.5gmobilemailing.com.64530876>,spam,,,,,,,,,,,,,,,
<1404113880.1738216781248.e.rllybzsgnlfdplgfdvmkzehqdqmsgdpsfdehede@z1.5gmobilemailing.com.65008463>,spam,,,,,,,,,,,,,,,
<0e068850525faf44ef51d968da236caa@communitiesfordevelopment.org>,spam,,,,,,,,,,,,,,,
<C334C9577B17A3CFFA9323C554F8AE46@rw>,spam,,,,,,,,,,,,,,,
<a818b044.1883555.aa8e8d9750473f12.2.n.5441020.2476500486@informadir.com>,spam,,,,,,,,,,,,,,,
<20250131124729.C0445EEEA0977AE1@rescator.com>,spam,,,,,,,,,,,,,,,
<cd0b6b15-80ee-sl80-4241-ac34-245c26f9f632@connectionmobileserve.com>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAAKZgIcd7/BDldsWPwaKXUfCgAAAEAAAAOM9/i0tezxAo5xpdfmDciIBAAAAAA==@worldwideattendees.com>,spam,,,,,,,,,,,,,,,
<4ee8fd31-1731-4b89-8cba-4f6e9ac15343@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,,
<0a13fa118dee7430e09bee05f473aa45@techstrong.io>,spam,,,,,,,,,,,,,,,
<8091b030-1d63-sl82-4be6-b560-282dca550fce@usedazzlewindowcleaners.com>,spam,,,,,,,,,,,,,,,
<20250201021140.C55C809E43FA7892@gmail.com>,spam,,,,,,,,,,,,,,,
<814899777929688329@mailer.nsdl.co.in>,spam,,,,,,,,,,,,,,,
<40.1C.49080.E343D976@i-0a3496c04941d667e.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,,
<PN0P287MB0876DC6466A53CBCF534A3F187E82@PN0P287MB0876.INDP287.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<15c32891-c485-4b58-8285-cb53a839b2c3@iad4s13mta1143.xt.local>,bec,,,,,,,,,,,,,,,
<78350117593023236@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<82140144562617820@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<12020412265816158666631@DESKTOP-MNHBNF9>,spam,,,,,,,,,,,,,,,
<1065a630-d9aa-4bb8-b7fb-1f1890f4232b@atl1s11mta477.xt.local>,spam,,,,,,,,,,,,,,,
<59549882103649482@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<36b8fa548ec4f7dad98e83fde87d5fd2@mails.itsorm.co.uk>,spam,,,,,,,,,,,,,,,
<39b7583d-afc5-4fd4-bb3a-b66d0ac68327@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<c57a6a47-58a7-4a62-8561-3e41048f02b3@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<b6cf9b08-5b91-40e5-ab6d-077dda07f091@atl1s11mta477.xt.local>,spam,,,,,,,,,,,,,,,
<37ac8fe4-4453-4a7f-8b2a-eb427a4170bf@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<839e135c-b9c5-4740-ab33-bf74fe1738d9@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<da97371d-634f-4b55-83bf-659611ecf114@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<f0f6072f-4f3b-46fe-b65c-089d6c427b5a@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<c9c2ebce-260f-42f1-bc82-c6b3709fc12e@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<3821c433-484d-409b-affe-bc6c624d5c25@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<fa33bc73-b74c-4a4d-b404-48547bbb7652@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<274af024-11c5-4c14-acec-f8fb595048e1@iad4s13mta1266.xt.local>,spam,,,,,,,,,,,,,,,
<09660b23-336a-445d-a6f4-a2ef143be6d5@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<caf3141e-c700-422d-8d63-b5a86e488878@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<89d18997-c4e5-42bb-b69f-dd08cf0852b4@atl1s11mta418.xt.local>,spam,,,,,,,,,,,,,,,
<7fa6c506-80c9-4126-baf8-852ce4c13d7f@atl1s11mta404.xt.local>,spam,,,,,,,,,,,,,,,
<8772b090-bef1-45ef-a2fe-7a1419c250c8@atl1s11mta412.xt.local>,spam,,,,,,,,,,,,,,,
<2ad3ce43-7dda-401d-98b3-c8d26444fed0@atl1s11mta409.xt.local>,spam,,,,,,,,,,,,,,,
<de2db447-4b9d-40f7-a428-c3cd61794bc5@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<9915943504207889@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<40336786054080777@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<23634434124123879@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<bb7fedb9-b636-sl40-4330-b6bc-f189342e6f64@testmobileserve.com>,spam,,,,,,,,,,,,,,,
<78669035423539574@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAALpcuxf+u7VMv9BrtPPfGL/CgAAAEAAAAPMpYS735V1FsrdxHrXzDv4BAAAAAA==@meptakeoffs.net>,spam,,,,,,,,,,,,,,,
<24cb54c20dca89117e4346b792395a6f23745583@apextouringmail.com>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAMtg2g1zodhKq4CaMuZoBJLCgAAAEAAAAHXpUp9Dx9lEhruqn6NTTAkBAAAAAA==@artreuom.com>,spam,,,,,,,,,,,,,,,
<7696159482859504@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<56395948073643953@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<96251155902853799@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<72371097602812143@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<35061685425429030@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<28409165352621299@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<e91w6h.m6l7bhzb8iyt0qe@news.dailyaussienews.nz>,spam,,,,,,,,,,,,,,,
<20250131201656.7f395edb816d2c0a@gupd.marketgainsupdates.com>,bec,,,,,,,,,,,,,,,
<1109308345210089@ncdelivery.style.missamara.com.au>,spam,,,,,,,,,,,,,,,
<6d907c8f3832140a0d9f11ff078b072e@salaryvalues.com>,malicious,,,,,,,,,,,,,,,
<20270616215270466@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<DM6PR05MB63611A56E64A2E0B8A142FAB82E82@DM6PR05MB6361.namprd05.prod.outlook.com>,scam,,,,,,,,,,,,,,,
<UBVd4lX7R6qqSASEjuNu-Q@geopod-ismtpd-14>,bec,,,,,,,,,,,,,,,
<DS0PR14MB7206D49A16F4693646272ADBDFE82@DS0PR14MB7206.namprd14.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<0.0.62.9E1.1DB741C5475EC04.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.64.BA8.1DB741C5476DA4C.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.62.EF9.1DB741C5475012C.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.59.ED7.1DB741C54720A80.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.17.4BA.1DB741C546F4142.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.61.622.1DB741C5472FC4C.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3A.3E2.1DB741C546E4C92.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.41.E57.1DB741C54741096.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.20.57.1DB741C54702F12.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.5F.7FC.1DB741C54711D1E.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.28.3F2.1DB741C32E8C336.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.5F.DCA.1DB741C32F101FE.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.47.CF7.1DB741C32FD22F4.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.23.A32.1DB741C32F9161E.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3A.FAD.1DB741C32AF84A4.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.1E.1C2.1DB741C32BBF40A.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.4C.907.1DB741C32E0FD18.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.3F.62.1DB741C32D50CE2.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3E.293.1DB741C32A9C83E.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<679d2d8ee86b4_23f95fd3356d07247d7@c99e7030-2b70-444e-8084-cfe21e403868.mail>,spam,,,,,,,,,,,,,,,
<CAEYJ8aKp-ZSMY=mo1HnXRL1n5dDNeRuhFdojTfBw5MVE3WtiNA@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<90233485942769530@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<8zBdjfy0TzuucJQRgl1CsA@geopod-ismtpd-11>,bec,,,,,,,,,,,,,,,
<autogen-java-2feadbe3-5249-437d-bd2e-2b99e6b9f136@google.com>,phishing,,,,,,,,,,,,,,,
<PU4P216MB1519B8829671E9A4D55D091B99E82@PU4P216MB1519.KORP216.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<E7.11.65533.4DC2D976@i-0a6efa9c25d0f40e9.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,,
<A390D0B0-D169-46AC-AB7A-0F6BF02B9FA1@icloud.com>,spam,,,,,,,,,,,,,,,
<DU0P189MB21394CFD75C6DC1E6127F2CFE6E82@DU0P189MB2139.EURP189.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<01000194bdf50692-8ec0f7e1-a970-4aab-a248-628048db827f-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<a753d94c-d5e1-418e-a2e0-a0fca51869a0@iad4s12mta1181.xt.local>,spam,,,,,,,,,,,,,,,
<3369382b-5dd4-13e7-9cf5-f4a44d1dcbd6@user.guesty.com>,scam,,,,,,,,,,,,,,,
<7f2395b0-7900-4f3a-abc3-9c5c6d0343e1@iad4s12mta1187.xt.local>,spam,,,,,,,,,,,,,,,
<1ac6ea94-bed3-488a-8003-a4ef4e475b8e@iad4s12mta1187.xt.local>,spam,,,,,,,,,,,,,,,
<01000194bdf41b04-e8026da4-856e-4a3c-9eb4-a83bfe2f9453-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,,
<f55a3dae-49e3-4427-9044-bbf947caa77d@iad4s12mta1185.xt.local>,spam,,,,,,,,,,,,,,,
<5c156cea-0f38-43ec-905e-722ff41344a5@atl1s11mta474.xt.local>,spam,,,,,,,,,,,,,,,
<1ef9b9df-cb49-4afe-9c8c-fd9b3e01882b@iad4s13mta826.xt.local>,spam,,,,,,,,,,,,,,,
<5fb058be-faf9-4809-89e3-82bdb2440cc8@atl1s11mta474.xt.local>,spam,,,,,,,,,,,,,,,
<fc40e760-6137-4f6a-9614-f0b1772d8c3f@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<b492c0d2-c8ce-4294-9c95-ef06fc27f8cb@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<a1a41786-cb00-4837-97b8-c559ce6f06d7@atl1s11mta477.xt.local>,spam,,,,,,,,,,,,,,,
<faf099ee-58b8-4765-b2b5-a84f322c397b@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<a3ec9456f68dba70ddab0571625a3da2@server2.viaintermedia.com>,spam,,,,,,,,,,,,,,,
<738a82a7-d54c-44c5-8d3b-fba855d5b1fd@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<01000194bdf34876-d4981f3b-755d-4118-9c6b-ec0f97acce23-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<07f6ade7-2fe3-4129-8838-2c071dd63279@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<eb264-2ba7-679d2c03@marchonpac.com>,spam,,,,,,,,,,,,,,,
<b7112da8-7dc6-4b71-9c98-3131da0f7f6f@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<717b01e7-9b9f-4a29-a9ca-0c7e33d06d50@atl1s11mta407.xt.local>,spam,,,,,,,,,,,,,,,
<865969fc08cce6edce622b8074b0893211955fadbb@sachigeo.com>,spam,,,,,,,,,,,,,,,
<9be68a25-9aad-4850-8b8f-1c6d789b7dfd@iad4s13mta1272.xt.local>,spam,,,,,,,,,,,,,,,
<AM9PR09MB510555F57F32C75ACC4F6D18D0E82@AM9PR09MB5105.eurprd09.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<VI1P190MB0798FD723DF6DD94643F5F75C1E82@VI1P190MB0798.EURP190.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<VI1PR04MB5950AFA1AB9E58C8768C2EE89DE82@VI1PR04MB5950.eurprd04.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<0.1.3C.B6C.1DB741AB62D38B4.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.3E.697.1DB741AB62E44B6.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3D.73E.1DB741AB62C516A.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.35.C7F.1DB741AB62F2C28.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.14.B1A.1DB741AB62A81DC.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3A.6B1.1DB741AB62B6AC0.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.2.4A7.1DB741AB6299A06.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3D.641.1DB741AB628AEB6.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.3E.448.1DB741AB627C65E.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.3D.4A0.1DB741AB626D8C0.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.37.A50.1DB741AB625E7EE.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.23.99A.1DB741A92E9F20C.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.23.DC3.1DB741A93022192.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.20.461.1DB741A92F60CEA.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.27.CA2.1DB741A92C9C644.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.1.45.9EA.1DB741A92EE02F2.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.38.BA9.1DB741A92D145B8.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.6.AA5.1DB741A92E14012.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.1B.CD8.1DB741A92B9C9E2.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.34.F67.1DB741A92A00C50.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.43.9EF.1DB741A92B21AEE.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<0.0.3D.7AF.1DB741A92A11D5C.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<UWVZTCTBA$UAWBWYWYWBWVY@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<a818b044.1883554.dfe916fa7c9b803c.2.n.5441020.2473520814@informadir.com>,spam,,,,,,,,,,,,,,,
<mid-4304a0b0fce63be681675eaef64731c5-1611@mart.gosmartinterior.com>,phishing,,,,,,,,,,,,,,,
<0.0.21.1BE.1DB741A50107924.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<oh7mnn.m6k06hbz4y7dare@news.australiatodaynews.nz>,spam,,,,,,,,,,,,,,,
<814624c56ed34429a3610c0a8c0e22f4@crm.decoraydecora.com>,spam,,,,,,,,,,,,,,,
<32634759082722881@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<6661907888594043@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<66670629904631840@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<93589971765502698@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<SEYPR02MB6442C67D3A606E6F8ADA5D5CBDE82@SEYPR02MB6442.apcprd02.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<54273713751028279@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
<34487538895294255@delivery.learnbfsi.com>,spam,,,,,,,,,,,,,,,
