Message ID,Verdict
<DWPNZHJYFYYXDSDVCDBDJX.JNYVRKIRSMTVYPYDRXIJKPKBL-ETWBPZYBIXXORUUKYTKKBEYIH.HVVPYIVREGTUQOFSKKBIVENJC@cgwmb.com>,phishing
<20250331181214.16c6bbfa541b776c@business3.theinsurancequoter.com>,phishing
<20250331180857.54ff92644f397955@business3.theinsurancequoter.com>,phishing
<20250331180705.672946b8e80ec91d@business1.theinsurancequoter.com>,phishing
<1250f064-388b-41da-a41b-9ae94d57ea99@AMS1EPF00000046.eurprd04.prod.outlook.com>,scam
<6df835fd-4781-4cd7-9781-de494cdb8747@emssconf.com>,bec
<846794b3-a0bc-4910-b389-1358c050fc81@fra3s50mta15.xt.local>,phishing
<0.0.2.27C.1DBA243484ECB44.0@share.trmoves.com>,malicious
<0.0.2.24D.1DBA2433633DCB0.0@share.trmoves.com>,malicious
<0.0.2.215.1DBA243195E73C0.0@share.trmoves.com>,malicious
<0.0.2.ED.1DBA2427BEFACA8.0@share.trmoves.com>,malicious
<0.0.2.CD.1DBA2426D2DDCD0.0@share.trmoves.com>,malicious
<554255f7-4ced-469d-a180-c2c2058ba49e@iad4s13mta1227.xt.local>,phishing
<81536a75-3321-4891-9cbd-9a00ba1ee5f5@mtl-mta03-out2>,phishing
<UYURGGXGKUQRUQAJWWEROQ.IPCHQJEIQJXUMRKGUHVMAQAXU-PJVOKZYQFSPBHJVBFSEBZPOWY.CYGOPFFJBVBBMEPRPDNSZLOPR@cgwmb.com>,phishing
<005101dba266$70f79800$52e6c800$@putizivotnasredina.rs>,bec
<a3bcaf5c-b7fb-4bd1-867d-ab33fe218220@mtl-mta03-out2>,phishing
<TYZPR01MB50540870754CE8DE6BCAAEC7AEAD2@TYZPR01MB5054.apcprd01.prod.exchangelabs.com>,scam
<ca4532af-5a0b-48b8-95b6-86c247767cc5@mariuslupescurealty.com>,phishing
<afbfaf5c-e6ce-419c-a648-2bbd3d612fda@mtl-mta03-out2>,phishing
<ab492a1e-a946-417e-8b4c-80461d5b119a@mtl-mta03-out2>,phishing
<174344345735.95366.4950094107830591553@etarget24.pl>,phishing
<OX84YLdjSc2-5i5LC0BX_Q@geopod-ismtpd-21>,bec
<20250331124452.3341@bradycdjrsrvc.com>,malicious
<8bf172d0-3c7c-49b4-9e95-0218eadd8a9c@mtl-mta03-out2>,phishing
<4f5c29d8-a688-4416-afe2-0253c50e5600@iad4s13mta1384.xt.local>,bec
<174344278578.460560.15289067941674367346@mediamakers24.com>,phishing
<63ab8474-3705-4084-a9c0-1915ba7f78da@mtl-mta03-out2>,phishing
<7a209855-cd39-4055-a3e3-b220b05d0e5f@mtl-mta03-out2>,phishing
<67ead320.a70a0220.1c3da1.29f2@mx.google.com>,scam
<20250331173657.a2e6b086583e1fc3@us.creditformerchants.com>,phishing
<20250331173651.b99d557ab0e6ae90@business1.theinsurancequoter.com>,phishing
<edb35771-d0e8-47b8-b3b4-ddbf637cac7b@AMS1EPF00000042.eurprd04.prod.outlook.com>,phishing
<2e3f106c-5148-47da-8029-3c761259ec2f@iad4s13mta1147.xt.local>,bec
<7cd1842d-0d08-45b8-be6e-6fb5f045d639@iad4s13mta1145.xt.local>,bec
<758cee9b-510f-40b3-84eb-f6a7ab7b282e@mtl-mta03-out2>,phishing
<mid-09d1be03dec85d13b828631dbdd849c9-2036@pie.thehippiehealth.com>,phishing
"<Share-f6f68fa1-10ea-c000-2886-8e5f38db367d,f6f68fa1-10ea-c000-2886-8e5f38db367d-6913cb3e-a7b0-4e15-9e64-7322441cd34f-9001d820-3530-4081-bdd8-1f9220f3535f-r0-SendEmail@odspnotify>",phishing
"<Share-f6f68fa1-10ea-c000-2886-8e5f38db367d,f6f68fa1-10ea-c000-2886-8e5f38db367d-1376a2fd-a063-42c1-a26e-1aa574bb775d-3afa29a4-a2dc-49f3-ac9b-438ba1f4cfb5-r0-SendEmail@odspnotify>",phishing
<54824576-619e-446a-8ecc-c3a964d5d525@iad4s13mta1231.xt.local>,phishing
<03105ba5-967d-4ba8-b826-ce8542e5d023@iad4s13mta1231.xt.local>,phishing
<d94ae97b-31f9-4681-b535-12fcc1f7ac1c@iad4s13mta1231.xt.local>,phishing
<d35a3cbd-dd38-4bed-b57c-a4a44dfa4330@iad4s13mta1233.xt.local>,phishing
<6c0fa7c9-4ced-4b9e-8ccf-5d74d5f850ae@iad4s13mta1227.xt.local>,phishing
<156d7c83-decd-4cc4-9cf9-2411169c44f7@ijoiis.net>,bec
<174344207874.280614.7062022119802149680@leadmaxx.pl>,phishing
<bb1d6bd6-836a-45ca-913e-965137edaafd@mtl-mta03-out2>,phishing
<174344205992.374.16719939324945837537@dataworld24.pl>,phishing
<xq02acojkeap0qkuws9xvqucm.mtydcscqsdc276ukui6pnnphcozdyaz9be8hgovv73elf-5keiu.btga15p8kj8ehzomp1743442003@fzdongbai.com>,phishing
<4d49a0d6-5102-49de-acee-d918962cc692@mtl-mta03-out2>,phishing
<61aed392-83fe-4faa-8d55-7d4c9ecdedf7@icagrbio.org>,bec
<mid-8c03ab8ee77ff9c25828cf8b6a956b3a-2096@tea.absoluteauctionhome.com>,phishing
<b4582a9c-0bff-4afe-8c7c-95c0a7fcb0b4@iad4s13mta1384.xt.local>,bec
<Wa4VR1tMQcO0EFo3diwXhw@geopod-ismtpd-13>,scam
<99b7c369-ec1b-4b28-b5bb-55514fc9936b@iad4s13mta1384.xt.local>,bec
<dCR1RvsUSuui9dVDoSxB4g@geopod-ismtpd-2>,scam
<ewhgre5fdro0cmskolibhwek9.res8ed6pzh7tpuc8z8iqbwsldxsgwlfvusbtfyd01iqih-bytzj.rs1hwgxdr43wnrdfb1743441557@fzdongbai.com>,phishing
<210a9afebc2aec7f718722d254366b38@raphaelu.ca>,scam
<20250331171640.10bcef0bd5de132a@business3.theinsurancequoter.com>,phishing
<417211323307277303874670675316137073166207734258@itstales.de>,phishing
<d5daa9b7-bcad-47ce-9fb9-b24f5dc46c7e@homecoverage.us>,phishing
<JWGPEUAPXRQCTICOXRA.NPOOGPLFTOQNOEAINRG.RELBRYLRELZVNFAWDKI@zsydt.com>,phishing
<20250331171108.dbd97f427c77b265@business3.theinsurancequoter.com>,phishing
<174344093517.121918.3214919053782267427@netleaders.pl>,phishing
<28990100552000025032121581781_28990100539004925040100480201_XTransfer@event1.emaildps.com>,phishing
<28990100552000025032121581781_28990100539004925040100479825_XTransfer@event1.emaildps.com>,phishing
<28990100552000025032121581781_28990100539004925040100480111_XTransfer@event1.emaildps.com>,phishing
<28990100552000025032121581781_28990100539004925040100479581_XTransfer@event1.emaildps.com>,phishing
<28990100552000025032121581781_28990100539004925040100479485_XTransfer@event1.emaildps.com>,phishing
<174344060359.280614.12583883323878667235@leadmaxx.pl>,phishing
<5f0937c4-1394-4d4b-b27c-1b0981e8b4d7@DB5PEPF00014B8C.eurprd02.prod.outlook.com>,scam
<61af49f3-0a05-4619-a5c9-dc8eaa122f2d@iad4s13mta1231.xt.local>,phishing
<34c83ee1-df75-465f-8e1f-f866646acf58@iad4s13mta1235.xt.local>,phishing
<9257816e-930b-4c5a-b37a-142dc7b285e3@iad4s13mta1231.xt.local>,phishing
<69c1573f-2206-466a-afe9-4732e81121f2@iad4s13mta1231.xt.local>,phishing
<e8625acd-4cc5-4bbf-b0cd-42ea6f3d4fa0@iad4s13mta1235.xt.local>,phishing
<54e6b844-3dad-4776-bec5-3173eb8c2071@iad4s13mta1231.xt.local>,phishing
<2d095eeb-6404-44ad-ad8f-a5836a6d02a4@CH1PEPF0000AD77.namprd04.prod.outlook.com>,phishing
<071efda2-305a-4d2b-87bb-04ea50043f46@AM1PEPF000252DC.eurprd07.prod.outlook.com>,scam
<0gS4prtxS6W50z4KF1Y3Wg@geopod-ismtpd-5>,bec
<satpmvzaputat7by03a1add2w.w6ugprpusvb67eoalhslatnw5qoexgddcaopgpevnw7o0-qldei.6xgheztbynrmdnkth1743440325@fzdongbai.com>,phishing
<5KaJrpqqQSG_2gnEK65wfA@geopod-ismtpd-1>,bec
<174344015256.95366.580300351600523048@dataworld24.pl>,phishing
<174343998230.121918.12621613912270318883@forumbiznesu24.pl>,phishing
<oj5yi9bevumhkz50-iy5zidyrbvqpjy35-2c3b5-59356@revaslims.ru.com>,phishing
<vqv24lx9xupqp5sj-vv7y8gjfsaxzd0zw-2c5e7-d14@revaslims.ru.com>,phishing
"<Share-a5f48fa1-c065-8000-8bf5-96e269b30b57,a5f48fa1-c065-8000-8bf5-96e269b30b57-1ed0788e-0d6a-4a9a-a908-b2975e4b44f7-8a05ad5e-ba55-4735-b2e0-48998c94e35e-r0-SendEmail@odspnotify>",phishing
<83078271-bab5-463a-bcdf-5cbf12a8c962@DB5PEPF00014B9F.eurprd02.prod.outlook.com>,scam
<6ccbda04-c818-40f9-af65-2b0e1997e244@mtl-mta03-out2>,phishing
<174343963263.374.256637543515789969@tgmedia24.pl>,phishing
<174343963141.95366.10702878114703195069@biztrack.pl>,phishing
<b3d69e0ae2fb7ebe4f2ea4b81c86ec5c@api.mail.freenet.de>,scam
<20250331164702.229ec6d8c3bec667@business1.theinsurancequoter.com>,phishing
<QGOYMPJLXBVEOXORCRRYND.KQAGTRCYQTSGXSKCDONCLIQLP-YGNMUPLZYMKETZZTVPCSDKMVG.OBXRTIHYRHJPDLOUTAEWSMWQP@cgwmb.com>,phishing
<0516a02e-7235-4d18-bf40-c2f6f3d737b4@DU2PEPF00028D12.eurprd03.prod.outlook.com>,scam
<20250331164358.e25e1069ccec31b7@business1.theinsurancequoter.com>,phishing
<mid-682b86303851451e79ac2a02fbf646aa-2088@soul.techvasolutions.com>,phishing
<89cbad4f-c59c-43b8-b9ea-3124650910e8@mtl-mta03-out2>,phishing
<be5ac055-1d83-4ea1-8302-8d0b5bad8577@mtl-mta03-out2>,phishing
<174343907778.374.15626246524182858857@mediawebtrck.pl>,phishing
<f2rwqxocylux9jfauvvzfyzl4.r94v30hqnon6iwy3dgf29cwofxrfdw9ffsallx28hdb5c-sh9gl.euyxj6bmrw6oa2zu21743439128@fzdongbai.com>,phishing
<4zBKM5VZTgixBYyUCE09KA@geopod-ismtpd-32>,bec
<qtdlki29lcm1k0oie75ztyti7.3osq9yvmmeckio2itdyue4l2glwrbyebx6itegodkfmj3-dowtg.n95u34byazdgrpfqo1743439061@fzdongbai.com>,phishing
<LTEIMFIFOUNKQSZSJWW.FZJNGRCCLGTBGDGRLOC.MJAZQVGESFAEGQENDWR@zsydt.com>,phishing
<dbv1pq1dkumiu8kfkqxlyjb30.muxxpsapzsjv9z8fxi5kenp3thnommgqrxzbvbzjs0dwt-flixk.vqgorif768zkdo0h21743438749@fzdongbai.com>,phishing
<CAKuGRusNG-4gVaQ3ZzEyq=LSF2SUaOOCsgZ552XSDTB2rGE6CA@mail.gmail.com>,scam
<19a374a4-352a-4d1d-8021-187fd81cbb35@iad4s13mta1233.xt.local>,phishing
<9fe61110-9f47-492d-a549-b6679048dd72@mtl-mta03-out2>,phishing
<ab40d101-1235-4d23-a584-688a393c29b8@iconfeecs.com>,bec
<174343855864.460560.14711708015126995633@mediamakers24.com>,phishing
<mid-13189dc56071513c29379f3dfca53e00-2066@shop.99shoppro.com>,phishing
<3467e144-05ac-4872-bb8e-7213beea0b02@mtl-mta03-out2>,phishing
"<Share-29f38fa1-c0df-8000-6bd6-dc96db2c6dbc,29f38fa1-c0df-8000-6bd6-dc96db2c6dbc-933dd46d-b048-4bf6-a810-1cd9ecde87e0-33bd7cea-56e9-470b-a898-e46938a60f9c-SendEmail-PreprocessPayload@odspnotify>",phishing
<a6172179-af67-4280-ac6c-5387cf51d9c1@mtl-mta03-out2>,phishing
"<Share-29f38fa1-c0df-8000-6bd6-dc96db2c6dbc,29f38fa1-c0df-8000-6bd6-dc96db2c6dbc-b7f54ad4-1ba0-42cd-a2e1-08b1b8211ddd-7cd25411-489d-4777-b220-8b28d8e2ca94-r0-SendEmail@odspnotify>",phishing
"<Share-29f38fa1-c0df-8000-6bd6-dc96db2c6dbc,29f38fa1-c0df-8000-6bd6-dc96db2c6dbc-8d9eb0cc-0b80-462c-bc88-bdede0165f94-4b4bffb5-8d3f-47e1-a46b-97c170107b47-r0-SendEmail@odspnotify>",phishing
"<Share-29f38fa1-c0df-8000-6bd6-dc96db2c6dbc,29f38fa1-c0df-8000-6bd6-dc96db2c6dbc-12841013-680d-448a-9683-a958190ae140-53718bca-bff9-4b18-8310-98e5595c4354-r0-SendEmail@odspnotify>",phishing
<cc826cea5d00f157cfe373bf6c9993a1@raphaelu.ca>,scam
<174343827274.280614.13892407419687390043@netdata24.pl>,phishing
<20250331162408.50d3a815fb541556@business1.theinsurancequoter.com>,phishing
<14102bd8-f547-4604-b446-0a5b89692eef@mtl-mta03-out2>,phishing
<4fd182ac-ec3a-4958-a5ee-cbc1d80f2efd@mtl-mta03-out2>,phishing
<8b93583f-5f2a-459a-b8dd-5dd3cf6026e2@mtl-mta03-out2>,phishing
<2266e9dd-2846-4503-b555-f7dc3efd3ac4@mtl-mta03-out2>,phishing
<20250401001933.36285-{3556:20250326110522-3556-31}-0025876@newsletter.wisvaled.net>,malicious
<6sZOdYUpRgWwgKiZ_O3SHg@geopod-ismtpd-32>,scam
<P8Wdv_ctSAqLc_tzhFN9Gw@geopod-ismtpd-23>,scam
<YkxwrgHITdGTH7h-FjQKug@geopod-ismtpd-14>,scam
<3ade279a-a40c-4725-bdb9-c83021ca7ba3@mtl-mta03-out2>,phishing
<CAL39-ZoZ+QbqhXhuuxjWF+PjWbWpFs2EBNZbFYsTUg=zUZormA@mail.gmail.com>,phishing
<20250401001623.08516-{3556:20250326110522-3556-31}-0041190@newsletter.wisvaled.net>,malicious
<ek5wakevmna53pagtcpn4oabl.gzhp5tv5aqxgs0vhpfkisbcooph6cwk26ojocdlrjluu8-i7xyh.bzcsvwkcucctdt7kt1743437896@fzdongbai.com>,phishing
<94d99138-987e-45c8-9171-d92268d8514b@mtl-mta03-out2>,phishing
<b87cdc24-84e9-4bbc-a1d4-a415fe95b108@ijobecs.org>,bec
<CoV6iILXBgec1917.5T8wsfpDAQe81106591540@demanddrives.com>,malicious
<184ee4e6-f1a9-466f-9df1-445913771cba@mtl-mta03-out2>,phishing
<gos5pzgj8t9k4tiq2ggcs7wjq.3fdsjwluhexxwwkmju3m4fc94popwkw2qpp3gkv6iuu0a-tvoim.1vcze2psiajqhi5nu1743437524@fzdongbai.com>,phishing
<84cab3c0-012a-4311-b5c3-97b76bdfa62e@mtl-mta03-out2>,phishing
<20250331161043.716ecc4d08ed61e8@business1.theinsurancequoter.com>,phishing
<RPPWBBGYNZZZHTGPHHGLGZ.DUVSTAMQPYNCAUUJUWHYWKUUS-JNOVAWLBVNBVJFNEHJLUQNCWP.FPPAXFXRZSSAEQMLEILNDAATR@cgwmb.com>,phishing
<477750632.106078873.1743437375966.JavaMail.zimbra@fibertel.com.ar>,scam
<20250331141224.a0183cd2ea6b880b@mca1.creditformerchants.co.uk>,phishing
<CWINNQCTBHGJPKAAZMRMOR.JGROBDDXBXSMASHNAPLMUNJPF-QAMIBOYLMNGFGTDASIMXODWYO.IHXXCBEEZOWONXZZRGJQAHTAJ@cgwmb.com>,phishing
<b8792704-d10c-465d-a928-3912a77c91e3@mtl-mta03-out2>,phishing
<CALO=k6zu-poU4W+xYdWEThSzvj50sM7OFStJdLLrqLzO_6-nwA@mail.gmail.com>,scam
<f82187d4-3d7c-4f24-94be-f5fb60df7af4@mtl-mta03-out2>,phishing
<CALO=k6zsUU2EBKitWoHaWd1m2L2FSX=hO7_UXw99AHp+dvUFMw@mail.gmail.com>,scam
<035126312256550008440570485645341071253672265434@itstales.de>,phishing
<c175edfd-8031-4718-b38a-0c4f313c1237@iad4s13mta1229.xt.local>,phishing
<28990100552000025032921685399_28990100539000825033100299389_XTransfer@exportedmtrade.com>,phishing
<c7658659-d4e6-4acc-81fd-4baaccc0a355@iad4s13mta1229.xt.local>,phishing
<4f7ede9c-ff3a-4ae5-9c3f-ba2193c0159a@iad4s13mta1229.xt.local>,phishing
<1ba019d3-49e2-4ee5-afea-6fe0979d0485@iad4s13mta1229.xt.local>,phishing
<c5912657-d490-464a-9b5b-14ee73496120@iad4s13mta1233.xt.local>,phishing
<dc343873-5c51-41f6-8b98-54ffd372dec9@iad4s13mta1229.xt.local>,phishing
<fcfaf38f-150e-4ca7-be90-cbfcaf2d1d02@iad4s13mta1233.xt.local>,phishing
<cac913a3-4ad1-4d7c-89df-ac29aa0f4ee5@iad4s13mta1229.xt.local>,phishing
<28990100552000025032921685399_28990100539000825033100299945_XTransfer@exportedmtrade.com>,phishing
<28990100552000025032921685399_28990100539000825033100299947_XTransfer@exportedmtrade.com>,phishing
<28990100552000025032921685399_28990100539000825033100299391_XTransfer@exportedmtrade.com>,phishing
<CAMC2HfGEeqNNXvCwM+=NpMEnwbv7jgx445_Osq_QgUX6mzwNQg@mail.gmail.com>,scam
<28990100552000025032921685399_28990100539000825033100300223_XTransfer@exportedmtrade.com>,phishing
<28990100552000025032921685399_28990100539000825033100299393_XTransfer@exportedmtrade.com>,phishing
<ea93ab88-ad03-42c1-aff1-df2122d49c5b@iad4s13mta1235.xt.local>,phishing
<28990100552000025032921685399_28990100539000825033100299851_XTransfer@exportedmtrade.com>,phishing
<CALO=k6whdW7MEhDZQ5fkk4LM_oQoJH=U27sjRM8-pcBdcM4fDg@mail.gmail.com>,scam
<28990100552000025032921685399_28990100539000825033100299487_XTransfer@exportedmtrade.com>,phishing
<28990100552000025032921685399_28990100539000825033100299945_XTransfer@exportedmtrade.com>,phishing
<KPSQWUUDSKVPPOVAYODJKV.MNYINPFDRNVSEXYIAXTCAPIXZ-QUZUFQPEDMOAJPPCBPTTOYCOR.NDVRBEPAYUBUCWIWFWOIFBKMU@cgwmb.com>,phishing
<CAPZDY5YeKFCpXDvbVhqsXS-8EpaTMVqfgDxizinR71mQsB54hQ@mail.gmail.com>,scam
<70c9ad39-75ee-4486-9c1a-55ca7b85860e@mtl-mta03-out2>,phishing
<mid-5ce6360c7a917f360df0bedc27640d7f-1824@dead.valueaddednow.com>,phishing
<OS3PR01MB87000D22559D86E150CB2001BBAD2@OS3PR01MB8700.jpnprd01.prod.outlook.com>,scam
<55b73067-859a-4d67-babf-8a4c70c03487@mtl-mta04-out1>,phishing
<1743436499fnjxzqxqwjxdbkkvkaps.446118640136067.qaeuiouqkkgpuwjeqve.47726291809@x.mbghoa.com>,phishing
<216d7812-3596-48ca-82b2-008d21bee08d@mtl-mta04-out1>,phishing
<ecf9a2aa-1c68-4c94-b521-221abf16edae@mtl-mta04-out1>,phishing
<CACNC=jcZzx5eiNbhOx+reLENm0donG1JXvPuM_oo-Gs2HrfWHw@mail.gmail.com>,scam
<20250319041855.35F0D6FA489D3D7A@grow.solarspan.com.au>,scam
<20250331234453.74891-{3556:20250326110522-3556-31}-0058904@info.wisvaled.net>,malicious
<443466842758385047513635635038307436112510187031@itstales.de>,phishing
<3ffc80d2-622f-4425-8195-2392cddb000a@mtl-mta03-out2>,phishing
<18ea78ab-510c-4083-b4ab-166764907037@mtl-mta04-out1>,phishing
<20250331154651.1f0a15387e8e8e02@business3.theinsurancequoter.com>,phishing
<6e4c043a-744f-4071-bb4a-053f529f67e0@mtl-mta04-out1>,phishing
<GFNWJNIJMTHEOZOTLZL.BLQJJSXOIXJOYSUZEJE.PGMWSMQFLPWXGFTZWVQ@zsydt.com>,phishing
<CAB5RWRVwwyLndqx1gr39vEthpXda_6sdDd0osfaafyzq=HifXA@mail.gmail.com>,scam
<OJAYWEOFUYHQVIKOIPLTTJ.JLTZNRNFYNIUWRXWKZGMFNYWA-VOPARXBWDWSYMEMYVYLNTCRXV.COUMPFGECLOIVQKAOGCHWOBXF@cgwmb.com>,phishing
<332585125104788310674880668582053407312762004875@itstales.de>,phishing
<5cde86da-dbe6-4ccb-b314-2ecc0855450f@mtl-mta03-out2>,phishing
<cd855363ff814217bdaebb64b05f1b0e@3470124>,phishing
<CAP_SkRu0Yct8Wa5D_85wmjghcDgtCMHtEtVCZQPBZE76R1xseQ@mail.gmail.com>,scam
<a067da9c-ec96-40d0-91ab-797fdf850399@mtl-mta03-out2>,phishing
<1743435058642.hsbcbanking.33192518.1847605.6544278752@mail.hsbc.com.au>,malicious
<55946748-021c-4454-8a47-2c1386377716@mtl-mta01-out2>,malicious
<2457bbeeb9ec8b4c3e7a11247a89cc8c@raphaelu.ca>,scam
<38f742cb-5396-415f-94c2-358691e42572@mtl-mta03-out2>,phishing
<CAEg=XgA46oVXH8T_bNw8c=uGd8xMCd83H5Z+gm+_WyuVmWHLJg@mail.gmail.com>,scam
<CAMHH1p_9ogmUCs_oTMW453xjx6WCUPpT8eShmYAkTSKeehMKHQ@mail.gmail.com>,bec
<3148970031cc478e821f3c5f781511fc@3470124>,phishing
<83f7e46f-27bc-4ebf-b197-28ffb81eb9fe@DU6PEPF0000B61F.eurprd02.prod.outlook.com>,scam
<202503311511.52VFB1ta005571@ms10374.ispgateway.de>,phishing
<1743434750045.hsbcbanking.33192518.1847605.6544276872@mail.hsbc.com.au>,malicious
<mid-6c40acda211d26eef2dc1a421ce9da88-2498@rest.doctoresdigitales.com>,phishing
<9b7a2d71-36c9-4827-a26b-9992358c1ba9@mtl-mta03-out2>,phishing
<46309b4c-e2e0-448a-8fde-3d5a345dad21@mtl-mta03-out2>,phishing
<mid-fe0a3719e180904219ecaa41c4764785-2079@pure.identifyyourcareer.com>,phishing
<4b304f32-c171-4ceb-b5e0-f89f7b0ffeca@ajoop.net>,bec
<8b7fac51-b82b-44f8-813f-bbb1e0731e3d@iad4s13mta1235.xt.local>,bec
<fc1e31f5-f40a-416d-b991-bd7b180cf474@mtl-mta03-out2>,phishing
<0B0A80183FDBE349D4759D08FC7645CA0E52FD69@IP0AC101193>,phishing
<78EA54A8F0C746A40F2D0CAC652D5AF5AB8434C4@IP0AC101193>,phishing
<D069B77EF4EF661421FC69B416ED975BBBA84A62@IP0AC102889>,phishing
<8F31D07299103EF8B3F4B5238ADE3BC1EE9E5294@IP0AC101193>,phishing
<E4C0AC2F29749C7C4801B08E647AF29F4C10716F@IP0AC102889>,phishing
<20250331081427.ACC240261F8FB18C@msa.hinet.net>,scam
<11be952e-1680-8f19-4a22-6f849ef5fde6@oplymortgage.com>,bec
<CAJUY7=k-m8HmMo75f8EifWWPGQ4z8DibO_=_jPGBKC-q_BCDkQ@mail.gmail.com>,scam
<CANSeYdFL7JAKpk71Sbo_6PDtF6d0MnC9REzvVxXtiqGnk1-XHQ@mail.gmail.com>,phishing
<3c3194781dec2c15d894aa416b1e804c1b629b47@nayowa.com>,phishing
<CABL8TZKT9Ld+wXWv7-bAtjf19av1Nre4Y46kspnvQ9YMV3F2VQ@mail.gmail.com>,scam
<20250331081429.F654AA4CAFC568B9@msa.hinet.net>,scam
<20250331081425.91B532002E9B7272@msa.hinet.net>,scam
<20250331081426.FAD8DC40CBA56692@msa.hinet.net>,scam
<00791ff3-75a6-4398-a002-ecf65cdae19c@mtl-mta03-out2>,phishing
<8018bf23-8f93-496c-af8c-5371a97913c6@mtl-mta01-out2>,malicious
<c1df5efa-8d01-4401-9f13-a745c2b84c8f@mtl-mta01-out2>,malicious
<20250331081429.75A05A70C62FC14F@msa.hinet.net>,scam
<EHGSF9K9SPU4.2P7M2EAWQZZN@mail>,bec
<b7b95269-a7ae-4799-bb78-2886d36e43de@mtl-mta01-out2>,malicious
<2836bc4a-11b8-4d72-a822-9bc8d6bd930e@mtl-mta01-out2>,malicious
<efee0f0c-454a-4fc2-a459-0cde0d61eed2@mtl-mta01-out2>,malicious
<be72f1e3-0f6e-4ebe-bf6a-df3d13ccc9c1@mtl-mta01-out2>,malicious
<f5d46ddd-d320-4cd9-950d-0b5c9092aa38@mtl-mta01-out2>,malicious
<5929ab34-840b-4eee-b194-75b428449776@mtl-mta01-out2>,malicious
<1e635ab7-3e5c-49af-a393-81bd6f4d609d@mtl-mta01-out2>,malicious
<17fbaff1-80b8-4653-9be4-c5cfaa2fa150@mtl-mta01-out2>,malicious
<761bf325-a984-400e-ba1f-e8822b1e89e6@mtl-mta01-out2>,malicious
<66cd2613-0973-4b18-a0d1-bfcc53bd9d9a@mtl-mta04-out1>,phishing
<628027aa-9f10-4f95-b178-e4a9dd024ec0@mtl-mta01-out2>,malicious
<66900fac-2e14-4b3d-bb8a-cccf55dff8e7@mtl-mta01-out2>,malicious
<ff526170-b3a2-4dc5-a001-a9b081526c80@mtl-mta01-out2>,malicious
<0660a802-d4ae-424d-860a-a6a17029ef43@mtl-mta01-out2>,malicious
<ee984201-adb7-4ba4-8a13-c56fe3b86f0f@mtl-mta01-out2>,malicious
<9c13fe33-b180-4f3c-9559-3ac87c21595b@mtl-mta01-out2>,malicious
<14833be2-e890-45f4-bd2f-1b270c8730cd@mtl-mta01-out2>,malicious
<2d895603-6555-432e-877a-5b338fb205e6@mtl-mta01-out2>,malicious
<06f9e9ed-cca9-4ba3-bd81-209afa74a077@mtl-mta01-out2>,malicious
<009f4f87-4dc9-49d1-bdc0-a572fdf95250@mtl-mta01-out2>,malicious
<f57a3678-b728-46d2-8166-ebe749349c51@mtl-mta01-out2>,malicious
<6f229f6b-932a-4642-a401-8b41f5f403dc@mtl-mta01-out2>,malicious
<a5786d87-bd03-4c73-baff-28cb0426a1e2@mtl-mta01-out2>,malicious
<d0f2d7da-2b0f-4c58-ab7a-cc3ed0722f6f@mtl-mta01-out2>,malicious
<95f9dabb-a9c4-49ce-bfe8-802c6f2c1548@mtl-mta01-out2>,malicious
<5ef963dd-59ea-43dc-becd-52e94eb176b7@mtl-mta01-out2>,malicious
<232658f6-c622-4a7d-8036-46ec974d783d@mtl-mta01-out2>,malicious
<132e4672-58c6-4cc0-98b3-75ea3b36b949@mtl-mta01-out2>,malicious
<d0feb2fa-a8db-4a1b-8b02-52b11de9047f@mtl-mta01-out2>,malicious
<80c5837d-8c92-42b1-98e8-212b90eb9190@mtl-mta01-out2>,malicious
<f9528fa5-1659-4d6a-8c89-56e5d90132be@mtl-mta01-out2>,malicious
<a686b0ed-d67a-4993-ba9e-877c9691fb29@mtl-mta01-out2>,malicious
<e4986290-b7f3-4d71-88d5-70fa5379eb22@mtl-mta01-out2>,malicious
<35324cd2-da2a-4e09-96d0-b5a22bf3ee26@mtl-mta01-out2>,malicious
<4c43178d-0ac9-495d-b243-263893852fa9@LO1PEPF000022FE.GBRP265.PROD.OUTLOOK.COM>,scam
<e8fe5c58-e9d5-4a9f-b7c9-6ecdac937683@mtl-mta01-out2>,malicious
<e6f372ef-1bff-494f-a82b-6b56fdc7b631@mtl-mta01-out2>,malicious
<20250331151004.9d312560efa41f08@business1.theinsurancequoter.com>,phishing
<bdadf835-b8ac-4b00-9f85-146ebe7bf458@mtl-mta03-out2>,phishing
<48a984df-4b28-4bc5-b657-8283428b39cb@mtl-mta03-out2>,phishing
<20250331150437.9ca407f95033d35a@business3.theinsurancequoter.com>,phishing
<d533c5dd-04f2-4076-b012-54909045c053.3cdf1803-cfc1-48dd-8e5c-b6173740bae4@george-heriots.schoolpostmail.co.uk>,phishing
<483868431457620500026512456726738515545374517607@itstales.de>,phishing
<20250331150342.deb09a7cdda77b68@business3.theinsurancequoter.com>,phishing
<ac98f484-b699-4168-9ecc-36379556c1b7@mtl-mta03-out2>,phishing
<483be95b-6906-4068-883c-624a136a8427@DB1PEPF0003922F.eurprd03.prod.outlook.com>,scam
<0wvlh07itejqkzeb-jfvvvh9use9ex55l-2c395-5b0c9@irakudgold.best>,phishing
<3bc82b59-7247-4c6f-a49c-3d0efb2de8f5@iad4s13mta1229.xt.local>,phishing
<a84f95e753f44b969b720dfba80cdbe8@3470124>,phishing
