MessageID,Verdict,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131124353.B7DBC53121@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131124036.78B9D52CE6@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131123840.EF72A53021@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131123709.54EEF53133@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CALayhj=e7CT8eUSzQt8id_goPBGfSCQ0koZSErCDdUuUuFkdJQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAK0Ctbzm0HaB=fgE7E2X+Ztyr8ku7WBQFBOsvomWgMShV6M1Lg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131123234.4FEF253101@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<bab62c15bb134a5ee496baea64099ec4@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAJBCmu+mSAYFUO1t3-7qRiYmshmP0eoxV-318m9ySL0j3QcKUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAOjZ-xgKSkGnjXGGui_aLrVzb+XFetZ2rYSY7y0YSrb+is873A@mail.gmail.com>,scam,,,,,,,,,,,,,,
<a3c2a89b02cdd9f4855acb9d2331ab29@ccgengineering.org>,phishing,,,,,,,,,,,,,,
<20250131122640.8B3DD52CA2@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<ea17396d9bdc1788757adabe3a1c7c29@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<CAOjZ-xjikFqmCEQqzWwrh41er15qD107cQFFfXpJFp2QkMc2cg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131122238.0ECFB53131@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<CAOjZ-xgWODw1nsyjHUnhi7aGki-vbu1_RMijgwBtUAY28f1cww@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131122112.F17E352CF7@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<2a6474a8-1019-4b6b-b3fb-3267224eebe8@mtasv.net>,phishing,,,,,,,,,,,,,,
<CAOjZ-xhOcwBZ1iadEZaV7-X6sT2hEcsK3tQd6vPQpNpHCWLKNg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131121820.2DD5552CED@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<8560c143-9c0a-4ac1-8ee9-3bb8db5159ac@mtasv.net>,phishing,,,,,,,,,,,,,,
<mid-1faf62300958497dad046f20b7cc2943-1694@app.schoolsapps.net>,phishing,,,,,,,,,,,,,,
<3212c908-597d-4d16-8c27-9f29793026b0@mtasv.net>,phishing,,,,,,,,,,,,,,
<C9.A9.60519.EAEBC976@i-009fc0ccee5767e28.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<20250131121608.8a6d889d01dce98d@business2.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<1738325772083.0.6418849538365285@yourdomain.com>,bec,,,,,,,,,,,,,,
<CAOpQ0VRTSGB1C3VrUmc0SXV-ZD_1cwwyMr_jz+RAyuMTuYMQ=Q@mail.gmail.com>,scam,,,,,,,,,,,,,,
<e34297de-e863-4dc8-aa30-50c29cdf773a@mtasv.net>,phishing,,,,,,,,,,,,,,
<6C.FB.30445.2BEBC976@i-07f3e7082e2a67855.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<fac45308c778e6df9fd25e46efae5520@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<66cac6e5-c05d-4004-9c5e-7ba47be04ab8@mtasv.net>,phishing,,,,,,,,,,,,,,
<6762235ff5d9edeaeda87cca8aa649b3@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<d59ca64be2c811f0d61c9e99660a025d@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<f8f52fcf3442c9bbcc47141fad16454f@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<CAOjZ-xitH5LG1BkC0SegRwnvaJ_eDyDT6Z80kaumKjOfCWhzew@mail.gmail.com>,scam,,,,,,,,,,,,,,
<9dab7674f6a4adcfb278324093c6492a@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<d7f4412b12d300403cfcaf8ccc3a0eda@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<20250131040210.F998086A02B7E9E4@armada.mil.ec>,scam,,,,,,,,,,,,,,
<35e3980f43800ea395a39b3cd0d7a86f@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<f4da3dd9-9a14-4fa8-95a8-ada6ba9ab42d@mtasv.net>,phishing,,,,,,,,,,,,,,
<20250131115319.D240E52CC5@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,
<4cb81489-5384-45d9-ae7d-981723c225d7@CH2PEPF0000013B.namprd02.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<272288456.268987.1738324295282.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<272288456.268987.1738324295282.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<272288456.268987.1738324295282.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<272288456.268987.1738324295282.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<272288456.268987.1738324295282.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<1451677819.268926.1738324221487.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<b4f0f3dc961da0de832fa0d23aa24d05@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<84bc96b61d7d9bd4ad8dbb5964d292ef@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<eeb0741870e672a5ab9319423d877d68@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<ed9ffe77-c6f2-4508-99e2-a4419ed3df17@mtasv.net>,phishing,,,,,,,,,,,,,,
<7205209699c1c51cb10432dc0d7ba5bd@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<24b302dd-65b1-4556-aa39-0f5e78974ef3@mtasv.net>,phishing,,,,,,,,,,,,,,
<b0310ade413a6dc9dc5ebdeb527cbc4c@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<CAGMhvyjBT29T7Jjuuc80vntEYcDDZDq7Buuj3WO=GY7OOm_M4g@mail.gmail.com>,scam,,,,,,,,,,,,,,
<33620277da212f4e96a9514d097648fe@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<53cc8cb9c83b1018112eccdebeb3a32a@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<2020672061.267784.1738323339743.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,
<cbece9b45a71bb9764fb6f92e1ac7332@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<d7158ddf-86b2-e441-a250-a1f66e589d88@op.pl>,scam,,,,,,,,,,,,,,
<CAD3btD5vLR4Opjsn2K-NvqLpbPqT434aCHvB6QCmfNY4i3bdow@mail.gmail.com>,bec,,,,,,,,,,,,,,
<1ed31189-06b7-4075-a3f8-c6a42b147acf.369m369r@interpassengerterminalexpo.co.in>,phishing,,,,,,,,,,,,,,
<CAJQ76DQdSWAyR9s4NLon8Zae7Wrwy013h9u8gNBu04_Ehrv-eg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAJQ76DS5pQvPi6BZAbd2UkhFdo0N4Oxn6CLpKuBQScEgrp=CCA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<JN1P275MB0550CD8B864014AABB79BA37F9E82@JN1P275MB0550.ZAFP275.PROD.OUTLOOK.COM>,phishing,,,,,,,,,,,,,,
<appserver0000066beU0000cfaa@appserver000006>,phishing,,,,,,,,,,,,,,
<194bbfe6c9c.b5d39e9b693309.7605729149251880737@sakgreentech.com>,phishing,,,,,,,,,,,,,,
<CANjtBXWSkRucm-BR-Bzx8+xFk+Rx8sSzGqOA0vremmALAqJd+A@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAGhOmASQ_7xT-T+pC6zkFnggpgUFMo4YQZ+2eB7X_wq=0VUVUQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<75ffea59-40e5-40bd-a7cb-bb951dbd53b3@BL02EPF0002992D.namprd02.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<17be1149-43d6-4c3a-9ad2-ddc3cf9f4d3f@BL6PEPF00022575.namprd02.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<28d6c6ce-404c-480b-81cc-0723ed776480@CH3PEPF0000000B.namprd04.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<autogen-java-b7fc5e03-1a64-4f0c-b719-1d0dadab3b92@google.com>,phishing,,,,,,,,,,,,,,
<173832008142.2168.15677808027943154020@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<523324953772081452732404@DESKTOP-IOPQH2N>,phishing,,,,,,,,,,,,,,
<20241113154452.6B182ACFF8A0C96D@grocerymanila.com>,phishing,,,,,,,,,,,,,,
<20250130125412.9584.support@bounce.smarttouchemaildelivery.com>,phishing,,,,,,,,,,,,,,
<Share-fde07ca1-701d-b000-677c-883d91985eba-c514b3a5-feeb-4164-a81f-4e9c138d3082-979f79bf-9e46-402b-9477-79e41f055497-DispatchToRecipients-PreprocessPayload-SendEmail@odspnotify>,phishing,,,,,,,,,,,,,,
<Share-fde07ca1-701d-b000-677c-883d91985eba-5a3dc46b-788b-4353-8adf-4a135658787f-65d5d641-e3aa-427f-b51c-fb076af43728-DispatchToRecipients-PreprocessPayload-SendEmail@odspnotify>,phishing,,,,,,,,,,,,,,
<4upa4uastjra.IWYsuwLa7EgAN_GZ_VRzGA2@tracking.lamptrade.eu>,phishing,,,,,,,,,,,,,,
<mid-b031303e1f02bcb7e3e0d19ee70cdd9a-2222@ice.shopblazeice.com>,phishing,,,,,,,,,,,,,,
<4upa4pftbs1m.Lr6AyhtzAzbRyKT__UTgoQ2@tracking.lamptrade.eu>,phishing,,,,,,,,,,,,,,
<CAKYK_rfeEHdsMaLwekK0PYXMOggPDT-9zH3j-SNDCAZkpmqMaw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131015732.F4520C664D90BF26@abisiniya.com>,scam,,,,,,,,,,,,,,
<20250131095329.153682de62264273@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<173831718279.3530084.4215418092746725642@shoptrafficpro.pl>,bec,,,,,,,,,,,,,,
<CAKYK_rcUCXASz2pF34r2uor5nz_okoX57++t1NoYb1nneMoNBw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAKYK_rc=iR4Rg-a870GBQOk3iJDehOxHb_=C0GOB_B-nSrRsaQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131094328.ad87c4c6f9555e9c@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<CAOr_XGLo-jycawngMQaiYqqNupgqKoUYWpYdvb85iv5utSgwYQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAOr_XGLJZgumomeZUOuFsH2y5fy4qStFq1Q9mJ35_62BZ3poBg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<c536f07ea1501d667b18a222a205d67e@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<87372bd0062f06c8b93f900eb983fa1f@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<20250131012639.C7E85092F905F73C@mudendainc.co.za>,scam,,,,,,,,,,,,,,
<20250131012639.C7E85092F905F73C@mudendainc.co.za>,scam,,,,,,,,,,,,,,
<4upa4h2wkx8h.niPBWVsN5Zz0tPTwDt6m5A2@tracking.eventsnews.co.uk>,malicious,,,,,,,,,,,,,,
<CAOr_XG+WgCC6=JqWXpW7pZ6+0B0zY1KmJ1J-2nYZUN9K1MNj9w@mail.gmail.com>,scam,,,,,,,,,,,,,,
<9c2368bdf2c7f1412119ddf8eb90c153@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<20250131093729.140ef84ddfa94f75@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<20250131093617.35fb61557ad1da48@mca1.creditformerchants.co.uk>,phishing,,,,,,,,,,,,,,
<CAOr_XGK-0X+SGe0EhrScx8H7AzgF1NUyr0pfudwQKNtBPqji9A@mail.gmail.com>,scam,,,,,,,,,,,,,,
<ca549a749034c7a5c97a98da89fdd4a1@angelmail.co.uk>,phishing,,,,,,,,,,,,,,
<CABzQKUmLKym=iQBFpjUQRd30EPGx-v709F1TK+SKVYBEJhkMkA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAMEV30YrAQOZ-drzxV8kwx+q9s=CHQ=1AavtsZQxbLcB_hCw1g@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAMEV30YrAQOZ-drzxV8kwx+q9s=CHQ=1AavtsZQxbLcB_hCw1g@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAKd4a-n5aX5WmKacnu4zjm99GXWVDbvLmzyxwxLao1bKnWiPQQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CACjum+wcbfC4xCg79-uS_JSFtdBqRshGbLa51rfrNucRxk+hww@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CACjum+yddi=dzKq3HCYiozpjNLXK+VWzN7shCas9U5Lc79GveA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CACjum+zM1vnqqKxBFMu715EskGHhPnGow5btJZ+yNLzgqXvfHw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<4QZHf3Ic6Dbyd6ZPF3ohClyDcbp53CvjjC1KuL8C5oY.7_d22_jbSK9UTmLioMSEZZyDH3WxPl3Xb0t72YPfqC4@carenow.za.com>,phishing,,,,,,,,,,,,,,
<54.F1.53928.C349C976@i-09b74bc2d02c84ff1.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<18.92.39693.F349C976@i-00bc2890bd0a1d05e.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<5f39bcbb-fa24-4d87-97a6-df2c77ffb053@eeieconf.com>,bec,,,,,,,,,,,,,,
<97.7C.60519.E349C976@i-009fc0ccee5767e28.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<9A.FE.01974.E349C976@i-0ac6067235a6684ea.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<82.63.35585.0449C976@i-0d0dc8bd4851b019e.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<C8.CE.05121.D349C976@i-0a57b05d186bead4a.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<03.CA.32813.0449C976@i-0006c1b391497ec33.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<4A.3C.60519.D349C976@i-009fc0ccee5767e28.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<CAMQ5VOJe3_LVuUU1fB+bEYiyJBitcquXsuu9R8FjH5BH6yStZA@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<86.65.35324.0449C976@i-0456eac9469075d35.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<C7.99.02455.D349C976@i-02b5f5623560e453b.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<mid-c9c7f3e9698000f5390dc7dc995b820a-2197@find.mindfullhealthfoods.com>,phishing,,,,,,,,,,,,,,
<20250131090727.3ba1800b70b9568d@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<f24ec949-f6f2-46c8-a81f-57790d9cc073@stamp-happy.com>,phishing,,,,,,,,,,,,,,
<Share-05dc7ca1-6017-b000-6863-4f31e582bc1f-ee9000ce-fe99-4b97-95a6-f466cc1b2efd-00dae33f-5685-4f08-8b3c-3f3ec43038af-r0-SendEmail@odspnotify>,phishing,,,,,,,,,,,,,,
<20250131085730.8fa68c4db239adbd@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<c57bdbc8dac3d71a89a5f0ce358f021f@futurehumber.com>,phishing,,,,,,,,,,,,,,
<autogen-java-79868e6e-665f-4c78-ba8d-809333cc67b7@google.com>,phishing,,,,,,,,,,,,,,
<CAC8BuOMSiqkuH-BpYuL=CJP17sXN+4uzb51ayV95hwMZsJAW7g@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAC8BuOMSiqkuH-BpYuL=CJP17sXN+4uzb51ayV95hwMZsJAW7g@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAJ+GH09RMW73LVBcFnv7KyCfFxJ1pkkPJpSg0=KraPX5=ok74Q@mail.gmail.com>,scam,,,,,,,,,,,,,,
<FB.21.29775.71C8C976@i-09697c45a562f61d5.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,
<CAAo37c+RNtbhnWuvZ78WjyL93djHwzGecR9wuuLFAdqvm3+AVQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<YQbdbDPV14lsNNt9FDSIGUAL2MbsOkB6ipl-6TmU2rI.J0Wlzm_JmRDe9Z-ehxkroYX7AT3ZDIi90CiUxe1u7NI@carenow.za.com>,phishing,,,,,,,,,,,,,,
<3fc11234ce3b7555aeb22ec242408020@futurehumber.com>,phishing,,,,,,,,,,,,,,
<b7bb895694e640f99a7388a5923767d6@futurehumber.com>,phishing,,,,,,,,,,,,,,
<8c3108291e318b9200ff286a9c3b9b5a@futurehumber.com>,phishing,,,,,,,,,,,,,,
<a0af7735558c6088d1b6aecfaf43edfe@futurehumber.com>,phishing,,,,,,,,,,,,,,
<20250131083120.8079b159066e7e5f@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<TYZPR01MB6757A1A5CAE26AA8289C991C93E82@TYZPR01MB6757.apcprd01.prod.exchangelabs.com>,malicious,,,,,,,,,,,,,,
<83f56e3a-2955-4dd7-b304-830e1d9ed07b.369m369r@interpassengerterminalshow.co.in>,phishing,,,,,,,,,,,,,,
<e0c0981fb63ef41eac1a7775efb576b4@futurehumber.com>,phishing,,,,,,,,,,,,,,
<CAJc7WMLw0p0hHErZ43R9W2cGEAkKp7S3i1Y9etc5P=Rsq8fngw@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<20250131082721.62e8cb1c0bacef52@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<c71c20ca1dc6e0ac17eeaaeebe2ddaba@futurehumber.com>,phishing,,,,,,,,,,,,,,
<626a38278507d678396d59b8808a41fc@futurehumber.com>,phishing,,,,,,,,,,,,,,
<e442378a20e2e8e4383b6fab9f58bade@futurehumber.com>,phishing,,,,,,,,,,,,,,
<82e33327-9544-4fe4-ad28-279c001c5476@intchmed.org>,bec,,,,,,,,,,,,,,
<62800f72adbc49a05de723cbb0acaf5e@futurehumber.com>,phishing,,,,,,,,,,,,,,
<7001a63c2c118c152f7f20e821f2ef59@futurehumber.com>,phishing,,,,,,,,,,,,,,
<20250131082319.92dd59c4b65b3057@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<CAJ+GH08N7HQej3zAZu=kSq=bJnjmjoH48+H=uV8eU7g1OCRFjw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<mid-ebab45c52253612e91ba5deeb977d290-813@care.automediccare.com>,phishing,,,,,,,,,,,,,,
<3502fa85ca27a6d9789c8bbf550e376a@futurehumber.com>,phishing,,,,,,,,,,,,,,
<TYZPR01MB6757AE9DBFCEB7D61F4EF3D293E82@TYZPR01MB6757.apcprd01.prod.exchangelabs.com>,malicious,,,,,,,,,,,,,,
<e2a76a687d840a107b3e573ca85b3c44@futurehumber.com>,phishing,,,,,,,,,,,,,,
<204aa6471167c5c0a23ec8a03aca9ad0@futurehumber.com>,phishing,,,,,,,,,,,,,,
<985881761521727.2.WXV2377004112@thebestone.click>,phishing,,,,,,,,,,,,,,
<VfhxN3Pdp6_WrP-_TY_Rhj7r1FCzC2UrhbYaIr3CatI.cU929W6l4l7qwamG1AdtIyfrJ5QYnhdveJW-yWKILBU@carenow.za.com>,phishing,,,,,,,,,,,,,,
<CAGOiqCc-YREQ8=QeWhSKiDqk1FYn3Fj4q1OczL1egAZN3ymWww@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250131081229.be59cd35000df044@business3.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<3360a186d15726c0c1079b1610780d24@futurehumber.com>,phishing,,,,,,,,,,,,,,
<20250131081008.815cc596be768dba@business2.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<N6yenGT5LluS4l6q4w1cia0iFOp_H-YVH3RcrCGsBIs.d6SXOOuW0Kg8AT6egI3HGgjk8p9EF98sNFSGQS9WWuo@carenow.za.com>,phishing,,,,,,,,,,,,,,
<nxxNoCDpwjyxPS5U-9bC4q17VRDF9F-gpIQVLRXCttw.NEttEJkbA5vNwmcGaCRLFUo0xhvfU3HCC-D6DTqDC9k@carenow.za.com>,phishing,,,,,,,,,,,,,,
<KLdnB-s1pDBqAbExxk01GBpcAB0DyKKTDRnXtnX_spY.88F3b6RXN4eHOHH_XY2Imx0skE2aVqL43elMfH9Rcoc@carenow.za.com>,phishing,,,,,,,,,,,,,,
<2e6ce9623d38410e7c5f41a7c1436fc6@futurehumber.com>,phishing,,,,,,,,,,,,,,
<ece9d883-cde2-4397-bfa9-e7a58dbf89b0@iad4s12mta1101.xt.local>,bec,,,,,,,,,,,,,,
<ef495b7473f81663e897c873520d09c4@futurehumber.com>,phishing,,,,,,,,,,,,,,
<f2e28787e49b20b272ae16a699e401af@futurehumber.com>,phishing,,,,,,,,,,,,,,
<60f5d1f754db8bc311960a8abe1f33ee@futurehumber.com>,phishing,,,,,,,,,,,,,,
<aba37db3a718bec7a47275a80a02d3bc@futurehumber.com>,phishing,,,,,,,,,,,,,,
<820d5957ec17b5ee63e09a2a6ada2d33@futurehumber.com>,phishing,,,,,,,,,,,,,,
<abeda8ea5e7c646ee183c6bc6c0385af@futurehumber.com>,phishing,,,,,,,,,,,,,,
<CAHBFFe6TK6n68n=_V_34ODNbuFR5SB2RdB+SpXLpnEf90nR+kA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<0b594109d55801fb80c1eb2052c1b6e0@futurehumber.com>,phishing,,,,,,,,,,,,,,
<335d844277a005c9f6c7203b0b53af78@futurehumber.com>,phishing,,,,,,,,,,,,,,
<5534b9a5e917e532c3498c11b172c337@futurehumber.com>,phishing,,,,,,,,,,,,,,
<eb9ae76d4807028aa784de92abcdb496@futurehumber.com>,phishing,,,,,,,,,,,,,,
<f76ad4174f34dff9e5ed561174f255c1@futurehumber.com>,phishing,,,,,,,,,,,,,,
<9c0b05b06e49c45db845707989ed0564@futurehumber.com>,phishing,,,,,,,,,,,,,,
<9c51aa3fba25ff41d54c67a9b4574bba@futurehumber.com>,phishing,,,,,,,,,,,,,,
<3c34d031fe035dbf9455209bf72bc7d7@futurehumber.com>,phishing,,,,,,,,,,,,,,
<4aff566332b1a65d0f6c1abaa4b3afc1@futurehumber.com>,phishing,,,,,,,,,,,,,,
<192018a970eb3ea8728521e7559c9f78@futurehumber.com>,phishing,,,,,,,,,,,,,,
<5b6c9c09affeedf9a9f6ea619face371@futurehumber.com>,phishing,,,,,,,,,,,,,,
<a6b09a35e9fbc2bca345729233ef0e23@futurehumber.com>,phishing,,,,,,,,,,,,,,
<20250131074020.5952e5323a3cd685@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<12b839d7b9b00c46146af42ac6054b6b@futurehumber.com>,phishing,,,,,,,,,,,,,,
<28880125ece1c402b6e8d8871704df63@futurehumber.com>,phishing,,,,,,,,,,,,,,
<FWUL540Nwlrhr-JCKByDxGSGgJ67PASTx7n1sV7xwG8.LgQIPDDwSS3m2Nc0_EsZ2JhQ5HqtTyEK1mxAg5Mmyuw@carenow.za.com>,phishing,,,,,,,,,,,,,,
<a062d8cf7ada696c4699fc1927e75964@futurehumber.com>,phishing,,,,,,,,,,,,,,
<466047a9ff91def61ee3a32bca7839f7@futurehumber.com>,phishing,,,,,,,,,,,,,,
<CAB_jyv2MBJxHYks_3U+n6uW=QV5TJ3TAiZPooeY_ZKoi2130mA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<ca73e803ad75f8f3021cb89312b87842@futurehumber.com>,phishing,,,,,,,,,,,,,,
<8bddbfd7e5cbbc34b8dafcc3b1ecbf43@futurehumber.com>,phishing,,,,,,,,,,,,,,
<CAFFjoAwycYPzm-q2sf8GJoidMgtuJg5SFC73EF1PPGDnWn5pWw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<cfa91099c2e3853b43b6a10a7285a169@futurehumber.com>,phishing,,,,,,,,,,,,,,
<4b62923b9b3cc2aee710d1d43c14fe2d@futurehumber.com>,phishing,,,,,,,,,,,,,,
